group id,image id,fish index,species,length,width,area,gripping points,avg hsv,bounding box
18,26,3,horse_mackerel,366.7315428,73.92563831,19434,"[[641, 732], [604, 668]]",[28.398335015136226 46.57896064581231 82.85262361251262],"[[1173, 605], [1522, 824]]"
18,26,4,haddock,321.3369351,79.63039621,19351.5,"[[241, 839], [231, 918]]",[82.70162803671958 21.814221230410308 132.65932951260334],"[[797, 843], [1150, 934]]"
18,26,5,hake,489.722613,65.06919394,26321.5,"[[96, 521], [31, 524]]",[50.1987471101499 21.29703930196137 117.77488999925423],"[[712, 315], [820, 806]]"
18,26,6,hake,592.0708211,63.38769597,32576.5,"[[1064, 600], [1001, 593]]",[79.44990354473113 24.088889558717145 60.01660839160839],"[[1778, 335], [1877, 930]]"
18,27,0,haddock,384.8760953,78.4346862,21005.5,"[[582, 338], [656, 312]]",[39.79462114125351 32.519223573433116 114.05874649204864],"[[1278, 126], [1455, 489]]"
18,27,1,haddock,264.8581651,75.89466384,14802.5,"[[924, 247], [948, 319]]",[72.08920063525674 23.337083112758073 120.94289306511382],"[[1581, 206], [1880, 328]]"
18,27,2,horse_mackerel,354.0779013,70.38465742,18116.5,"[[348, 753], [375, 688]]",[31.47804930795848 31.901275951557093 86.73772707612457],"[[888, 613], [1251, 791]]"
18,27,3,haddock,342.215786,67.0298441,16463,"[[929, 534], [862, 536]]",[35.2910225921522 30.93935790725327 114.64173602853745],"[[1628, 385], [1715, 732]]"
18,27,4,hake,441.0183056,62.64982043,22912,"[[623, 657], [649, 600]]",[61.8056732126813 14.04316946904548 118.74059812604287],"[[1137, 519], [1586, 723]]"
18,27,5,hake,586.7849207,77.1038261,34491.5,"[[83, 470], [6, 466]]",[51.382225515904686 18.082544749743473 89.65143655227455],"[[688, 214], [785, 803]]"
18,27,6,horse_mackerel,365.308156,78.0320447,19186,"[[243, 356], [283, 289]]",[22.902704637251393 46.704790633467965 91.23242497060177],"[[783, 197], [1130, 417]]"
18,28,0,haddock,375.4580736,78.60025445,20961,"[[176, 355], [223, 418]]",[29.34241628365069 35.74256636338055 117.97096895225589],"[[775, 263], [1102, 509]]"
18,28,1,haddock,325.4995212,73.10950691,16010,"[[897, 654], [944, 598]]",[84.28697463546133 18.519482906506557 123.79267246660949],"[[1546, 517], [1829, 727]]"
18,28,2,horse_mackerel,362.4847327,68.00735254,17992,"[[878, 927], [901, 863]]",[52.81696040034813 29.714751958224543 83.95022845953002],"[[1464, 802], [1843, 957]]"
18,28,3,haddock,337.5748025,73.78346698,18745,"[[147, 790], [85, 750]]",[59.90067092986686 27.180836565677744 129.95151483384004],"[[689, 650], [912, 939]]"
18,28,4,hake,444.5580918,63.89053138,23440,"[[591, 899], [632, 850]]",[78.4674623115578 19.071566164154103 123.19346733668341],"[[1158, 694], [1542, 1004]]"
18,28,5,hake,547.2464116,74.06078585,32218,"[[560, 568], [518, 629]]",[69.69207987298486 26.017159257449926 90.30294333170494],"[[1059, 478], [1565, 804]]"
18,28,6,horse_mackerel,359.2486025,75.02666193,20049,"[[352, 933], [354, 858]]",[34.86989883192415 37.1715458677484 84.58247397487904],"[[861, 861], [1260, 944]]"
18,29,0,haddock,361.0963099,83.48652586,21015,"[[836, 753], [883, 822]]",[53.60344504774387 31.056543718404793 104.23923422580042],"[[1502, 667], [1825, 900]]"
18,29,1,haddock,319.7912061,76.92203845,16534,"[[323, 566], [344, 492]]",[69.00781851566664 22.909731682757805 128.0681158561867],"[[866, 486], [1207, 590]]"
18,29,2,horse_mackerel,395.5492843,67.36467917,19505,"[[575, 501], [642, 494]]",[28.01636792689662 40.181201988251246 92.77436360897725],"[[1309, 281], [1416, 675]]"
18,29,3,horse_mackerel,398.038585,68,19853,"[[70, 696], [138, 696]]",[24.798530282106924 49.59040244624186 83.19170447820083],"[[768, 478], [847, 880]]"
18,29,4,haddock,319.0149884,76.84399781,17909.5,"[[836, 503], [880, 440]]",[62.03783931998903 23.16068001096792 128.57395119276117],"[[1479, 352], [1769, 556]]"
18,29,5,hake,474.3585287,63.5295207,23282,"[[73, 287], [129, 317]]",[69.31587375163288 16.709241077072186 126.44056297669715],"[[695, 74], [954, 494]]"
18,29,6,hake,509.2186228,82.3468275,30544.5,"[[816, 219], [782, 294]]",[80.45135248142549 20.075938374449198 73.7155446913898],"[[1345, 163], [1873, 400]]"
18,30,0,haddock,362.9551231,83.63013811,20908.5,"[[401, 324], [364, 249]]",[61.178985949908366 32.2135707908463 117.91410178093135],"[[909, 206], [1267, 391]]"
18,30,1,haddock,326.3776756,73.06161783,16865.5,"[[754, 947], [791, 884]]",[87.09560362875087 17.935217492440103 133.76046755059315],"[[1372, 829], [1683, 1004]]"
18,30,2,horse_mackerel,360.0256237,67,19041.5,"[[361, 1036], [361, 969]]",[46.95093001746994 21.35314972767444 84.00914602815743],"[[871, 974], [1275, 1047]]"
18,30,3,horse_mackerel,390.93215,72.44308111,19256,"[[862, 680], [934, 672]]",[26.690563351637177 44.64815944681717 97.46771405328452],"[[1634, 456], [1735, 845]]"
18,30,4,haddock,338.2915557,76.47875522,18303.5,"[[272, 802], [340, 767]]",[63.47816054947413 25.511429491307148 128.2633075767332],"[[941, 610], [1137, 912]]"
18,30,5,hake,469.5771243,61.74139616,24398,"[[763, 414], [819, 440]]",[57.95935450118717 21.052678176184152 106.10459173407381],"[[1463, 189], [1699, 616]]"
18,30,6,hake,587.1772184,75.76938696,33972,"[[608, 556], [538, 527]]",[54.13935708079931 15.191253982044598 76.55997683174051],"[[1178, 316], [1432, 862]]"
18,31,0,haddock,357.9701366,81.88406438,20408.5,"[[717, 913], [705, 832]]",[60.506008459911556 27.082051528552203 122.91227648529129],"[[1259, 826], [1649, 923]]"
18,31,1,haddock,322.8789192,74.63243263,16656.5,"[[214, 407], [191, 478]]",[58.462103839595464 26.22196742517787 129.20673840183454],"[[764, 392], [1103, 507]]"
18,31,2,haddock,326.4828577,73.55270219,17541,"[[839, 339], [786, 288]]",[51.92842741935484 29.887264784946236 121.73364695340501],"[[1436, 200], [1683, 450]]"
18,31,3,hake,439.9716845,65.2533524,23613.5,"[[415, 578], [398, 641]]",[65.20024906600248 21.446990452469905 122.03582399335824],"[[935, 557], [1405, 702]]"
18,31,4,hake,538.9924486,78.16009212,33411.5,"[[344, 194], [349, 116]]",[88.73205727558731 12.610420158184118 99.96792214283614],"[[729, 123], [1324, 218]]"
18,31,5,horse_mackerel,366.8099075,73.35529974,18942,"[[876, 679], [910, 614]]",[32.59908907406449 36.375187619688425 92.72646343356969],"[[1473, 525], [1832, 732]]"
18,31,6,horse_mackerel,369.6790695,77.41446893,19866.5,"[[206, 680], [169, 748]]",[25.963894102538774 53.5809048700978 94.78326583028746],"[[744, 635], [1103, 850]]"
18,32,0,haddock,385.4106129,78.40918314,20230.5,"[[968, 362], [1046, 370]]",[69.97604500048492 30.577587042963824 107.95849093201436],"[[1746, 155], [1838, 539]]"
18,32,1,haddock,330.484198,72.62231062,16435.5,"[[531, 590], [588, 545]]",[52.55431472081218 21.11555688265154 129.45518065094058],"[[1173, 428], [1417, 689]]"
18,32,2,horse_mackerel,360.0901088,75.02666193,19720,"[[237, 929], [235, 854]]",[33.327588775763594 36.488254283585796 78.23262974919295],"[[727, 858], [1129, 939]]"
18,32,3,haddock,315.2925482,79.0569415,18391.5,"[[484, 846], [509, 771]]",[52.96441338099557 26.68014725497519 127.425758950008],"[[1060, 732], [1395, 869]]"
18,32,4,hake,449.1689446,65.06919394,23460.5,"[[754, 305], [799, 352]]",[64.49405210689453 20.521655357292452 116.02060819301332],"[[1396, 162], [1760, 475]]"
18,32,5,hake,583.6470152,75.58438992,32149,"[[339, 497], [271, 464]]",[73.77264246168905 18.749304132383077 86.30477472241765],"[[849, 253], [1128, 779]]"
18,32,6,horse_mackerel,388.4783286,64.19501538,18195.5,"[[889, 690], [828, 710]]",[38.91736159681498 39.447947490181306 72.08188518857266],"[[1561, 544], [1730, 916]]"
18,33,0,haddock,355.6701846,84.11896338,20678.5,"[[635, 296], [661, 376]]",[24.462411549603456 36.63489575912998 114.51963717528612],"[[1238, 269], [1612, 409]]"
18,33,1,haddock,316.9947365,78.23042886,16314,"[[338, 261], [332, 183]]",[78.94180465562755 23.88708903287737 128.4255459563235],"[[862, 192], [1212, 268]]"
18,33,2,horse_mackerel,395.9778856,73.97972695,20528,"[[136, 413], [64, 430]]",[23.553300219696247 46.163912503582004 95.25723564810393],"[[732, 261], [887, 649]]"
18,33,3,horse_mackerel,392.8368324,69.87131028,19174,"[[785, 607], [854, 618]]",[20.86265897134685 51.36053935338884 97.54757648500944],"[[1547, 394], [1654, 786]]"
18,33,4,haddock,348.7384855,74.14849965,18373,"[[378, 526], [305, 513]]",[48.99209528387545 29.696790044330502 132.15595791272767],"[[1005, 371], [1113, 714]]"
18,33,5,hake,467.0424499,60.53924347,23383,"[[608, 698], [660, 667]]",[59.15949452118057 15.384189092741089 117.1503421638188],"[[1233, 454], [1518, 855]]"
18,33,6,hake,589.701054,78.63841301,32323.5,"[[957, 589], [1035, 599]]",[76.97214290054073 14.08229540069263 112.91566923871439],"[[1715, 258], [1833, 844]]"
18,35,0,haddock,359.6799441,83.95236745,20977.5,"[[219, 274], [237, 192]]",[32.89963973237262 33.11303981659103 120.1208066251813],"[[717, 184], [1106, 299]]"
18,35,1,haddock,352.5743909,67.11929678,16199.5,"[[318, 584], [385, 588]]",[46.039255948786085 28.23003985988646 130.63630873293877],"[[1042, 396], [1115, 749]]"
18,35,2,horse_mackerel,365.611612,72.47068373,19255,"[[572, 817], [538, 881]]",[41.03202973826255 33.262654038089416 90.41012323047154],"[[1153, 766], [1514, 973]]"
18,35,3,horse_mackerel,396.6856577,69.11584478,18991.5,"[[475, 445], [544, 449]]",[25.324815826077998 47.07949101025192 79.6938849106177],"[[1211, 227], [1289, 627]]"
18,35,4,haddock,343.3140444,76.4852927,18071,"[[213, 410], [144, 443]]",[34.37498641747256 38.15695968705857 122.23769423014234],"[[818, 290], [1003, 600]]"
18,35,5,hake,468.1647652,67.80117993,24890,"[[149, 770], [203, 729]]",[60.88682745825603 21.666679824734537 116.4776378636561],"[[703, 548], [1035, 923]]"
18,35,6,hake,531.8418428,85.70297544,33635,"[[727, 676], [710, 760]]",[48.077892090956915 15.760565850236745 121.7829251183726],"[[1241, 659], [1818, 799]]"
18,36,0,haddock,373.9545806,80.72174428,21763.5,"[[544, 742], [598, 682]]",[36.00800289370168 27.692001627707192 119.46412262060858],"[[1145, 569], [1457, 842]]"
18,36,1,haddock,324.8043117,73.59347797,15801,"[[873, 646], [927, 696]]",[60.354215820191236 23.66813609834844 124.93039860921395],"[[1572, 536], [1820, 780]]"
18,36,2,horse_mackerel,361.3544064,76,19439,"[[772, 553], [772, 477]]",[32.2500503626108 51.889151893634164 89.26808017727639],"[[1316, 483], [1715, 562]]"
18,36,3,haddock,314.1376321,80.28075735,18115,"[[720, 396], [701, 318]]",[44.79880855672894 32.92840509071216 120.66157595450854],"[[1290, 315], [1627, 432]]"
18,36,4,hake,562.675507,83.5463943,34802,"[[222, 596], [160, 652]]",[57.89030467776645 19.00181220976328 120.63246120738475],"[[729, 453], [1155, 885]]"
18,36,5,horse_mackerel,383.8822981,70.68238819,18982.5,"[[925, 219], [861, 249]]",[23.079510229386237 52.69146517875594 88.79401735895846],"[[1581, 86], [1800, 435]]"
18,36,6,hake,451.230758,65.29931087,21919.5,"[[320, 389], [362, 339]]",[67.2766538358249 17.655133828663505 122.57156924178678],"[[852, 205], [1237, 507]]"
18,37,0,haddock,360.6096756,82.85529555,21570.5,"[[376, 865], [343, 789]]",[64.73674863387978 29.335336976320583 115.31065573770492],"[[885, 763], [1257, 926]]"
18,37,1,haddock,331.1848145,75.71657678,16761,"[[114, 422], [177, 380]]",[36.2922572332201 31.735328569755183 122.2227948928195],"[[728, 254], [954, 529]]"
18,37,2,horse_mackerel,377.8273254,76.38062582,19813,"[[357, 376], [412, 323]]",[25.730224028548772 44.726754559873115 85.8330689928628],"[[935, 193], [1235, 483]]"
18,37,3,horse_mackerel,390.8704084,69.57010852,18954.5,"[[654, 464], [720, 442]]",[29.980200578990903 44.9212158808933 74.4260752688172],"[[1338, 251], [1521, 623]]"
18,37,4,haddock,346.5301642,73.76313442,17476.5,"[[892, 754], [963, 734]]",[52.13331837055325 32.55678375042083 111.7574346313545],"[[1630, 568], [1768, 900]]"
18,37,5,hake,457.8962404,63.65532185,23276,"[[680, 802], [724, 756]]",[64.46106470935628 17.915211338901543 120.61600438707501],"[[1259, 611], [1645, 925]]"
18,37,6,hake,542.4987729,91.83136719,35031,"[[272, 676], [215, 604]]",[48.548269171283145 22.219285171958045 126.00163100025308],"[[698, 514], [1172, 868]]"
18,38,0,haddock,387.8045015,74.6860094,20231,"[[925, 430], [992, 397]]",[52.04548985338382 24.23075055830663 124.47795902514807],"[[1626, 219], [1828, 569]]"
18,38,1,horse_mackerel,377.4382268,71.44928271,19524,"[[633, 512], [685, 561]]",[30.7474981141564 39.74131254714609 78.91908473723913],"[[1284, 380], [1587, 658]]"
18,38,2,horse_mackerel,383.2964373,70.21395873,19182.5,"[[904, 822], [961, 781]]",[41.68639688954827 45.97917839054586 72.53813884483553],"[[1558, 631], [1838, 943]]"
18,38,3,haddock,315.0831084,78,18666.5,"[[335, 903], [335, 825]]",[67.53899106673673 25.912086179716237 126.20693641618497],"[[869, 832], [1219, 919]]"
18,38,4,hake,461.4706331,64.03124237,21780.5,"[[799, 836], [749, 876]]",[89.20313414689062 23.188499121898502 108.1535101544558],"[[1403, 696], [1732, 1056]]"
18,38,5,hake,533.259468,97.16480844,34268,"[[590, 290], [605, 194]]",[73.79452605003442 18.64293091576773 118.86888914390636],"[[1011, 198], [1590, 333]]"
18,38,6,haddock,319.9404577,74.04052944,16270.5,"[[315, 661], [294, 590]]",[59.57312229176697 27.746750120365913 124.58696437168993],"[[832, 567], [1169, 679]]"
18,39,0,haddock,361.9679116,83.19254774,21626.5,"[[720, 911], [684, 836]]",[62.59222242413229 26.378838815191713 115.90300745048155],"[[1269, 805], [1633, 981]]"
18,39,1,haddock,317.9523723,77.87810989,17061,"[[278, 955], [295, 879]]",[85.9680679990811 24.767918676774638 123.97013553870893],"[[816, 871], [1163, 971]]"
18,39,2,horse_mackerel,395.5266686,72.78049189,19227.5,"[[268, 549], [197, 565]]",[28.1316459564066 44.39992870238338 81.81060297412915],"[[889, 395], [1030, 784]]"
18,39,3,horse_mackerel,397.3905443,70.21395873,20068,"[[382, 745], [451, 732]]",[26.099912100791094 48.25827717550542 82.64884266041605],"[[1067, 525], [1207, 919]]"
18,39,4,haddock,317.4544,78.77182237,18147.5,"[[403, 474], [430, 400]]",[34.0296408481177 36.118347035915185 126.30376460406751],"[[962, 378], [1291, 517]]"
18,39,5,hake,485.643928,64.38167441,25304,"[[62, 474], [126, 481]]",[59.178878809025356 21.350973094518103 115.97852213693108],"[[733, 215], [864, 698]]"
18,39,6,hake,568.267616,86.82165628,34197,"[[848, 709], [921, 662]]",[72.06003341591288 19.30872270553667 112.40292101169557],"[[1438, 428], [1809, 905]]"
18,40,0,haddock,364.5215531,82.87339742,20973,"[[903, 486], [875, 408]]",[55.14949201741655 27.78725595767592 117.40427922655554],"[[1463, 384], [1835, 535]]"
18,40,1,haddock,348.7994839,71.47027354,16998,"[[32, 820], [100, 798]]",[60.43947429098455 26.08963569287526 126.89433940511874],"[[697, 630], [834, 967]]"
18,40,2,horse_mackerel,360.6992129,72.11102551,19644.5,"[[520, 955], [524, 1027]]",[52.447584866158216 25.175863615971288 84.35850655500722],"[[1095, 959], [1494, 1044]]"
18,40,3,horse_mackerel,393.400345,68.02940541,19088,"[[558, 444], [626, 442]]",[27.572886222632416 44.921909449828235 77.24288570989079],"[[1304, 227], [1382, 623]]"
18,40,4,haddock,315.1288666,76.96752562,17566.5,"[[883, 323], [851, 253]]",[53.59396648044693 31.338770949720672 125.69586592178771],"[[1474, 227], [1783, 392]]"
18,40,5,hake,446.478255,68.60029154,23502.5,"[[316, 765], [351, 706]]",[69.37899791231733 19.108225469728602 120.16534446764092],"[[823, 613], [1252, 852]]"
18,40,6,hake,544.823295,94.40338977,36306,"[[844, 677], [788, 601]]",[47.181403432543995 21.34529111449055 130.39680643058875],"[[1320, 510], [1807, 856]]"
18,41,0,haddock,379.052362,80.99382693,22277,"[[127, 786], [195, 742]]",[45.28020497415735 31.43923664796572 115.95865176480983],"[[718, 596], [973, 920]]"
18,41,1,haddock,317.7377073,77.36924454,16454.5,"[[740, 783], [721, 708]]",[54.37669602475601 25.30546298500357 122.35937871935253],"[[1309, 699], [1650, 799]]"
18,41,2,horse_mackerel,398.4741054,69.57010852,19796.5,"[[118, 350], [52, 372]]",[25.872307768480468 47.785116601475465 84.10932316680694],"[[708, 202], [888, 586]]"
18,41,3,horse_mackerel,370.6705518,69.3108938,18057,"[[829, 798], [879, 846]]",[39.92645700939656 39.97441746781815 65.69252077562327],"[[1500, 662], [1801, 936]]"
18,41,4,hake,479.537929,61.18823416,21936,"[[427, 476], [487, 464]]",[54.322534582775546 13.573360107095047 124.93279785809906],"[[1125, 216], [1249, 689]]"
18,41,5,hake,588.3295192,82.97590012,35872.5,"[[331, 529], [250, 547]]",[38.3614295902134 21.164572933238247 125.3059410828899],"[[925, 300], [1108, 876]]"
18,41,6,haddock,344.5026842,70.71067812,18185.5,"[[601, 384], [671, 394]]",[32.02411133286585 35.65699336533794 119.93435460380819],"[[1334, 203], [1428, 546]]"
18,42,0,haddock,372.2444327,79.24645102,22157,"[[163, 828], [109, 886]]",[69.88830661278145 26.636363636363637 126.24106230847804],"[[713, 743], [1018, 1025]]"
18,42,1,haddock,316.72507,79.40403012,16604.5,"[[577, 763], [585, 842]]",[50.47441037735849 24.423349056603772 129.7622641509434],"[[1181, 770], [1533, 855]]"
18,42,2,horse_mackerel,387.5115795,67.44627492,17839,"[[905, 342], [970, 324]]",[38.84450784593438 39.49434873257983 69.13475255130034],"[[1621, 129], [1782, 502]]"
18,42,3,haddock,314.6869436,77.79460136,17995,"[[835, 719], [859, 645]]",[47.34243960957522 27.640874638748024 123.80222476689023],"[[1441, 620], [1771, 756]]"
18,42,4,hake,464.523236,64.49806199,22829,"[[688, 474], [632, 442]]",[66.68983750322414 16.905898031123723 113.19688762789099],"[[1271, 282], [1542, 689]]"
18,42,5,hake,536.4683236,95.27329112,35722,"[[419, 259], [460, 345]]",[49.52157370902374 17.484822585536655 130.66270574287998],"[[942, 140], [1472, 415]]"
18,42,6,horse_mackerel,390.9564028,72.23572523,19718,"[[344, 722], [277, 749]]",[27.38269517652909 44.8327200397812 89.6654400795624],"[[955, 582], [1152, 951]]"
18,43,0,haddock,355.7474941,80.62257748,21237.5,"[[604, 693], [614, 773]]",[46.524951483227056 27.888734867387488 119.2551982256723],"[[1194, 696], [1586, 793]]"
18,43,1,haddock,347.1800118,69.58448103,16800.5,"[[734, 399], [665, 390]]",[49.43157833362486 26.36295259751618 121.1593493090782],"[[1417, 244], [1505, 592]]"
18,43,2,horse_mackerel,365.893304,78.49203781,20057,"[[502, 229], [546, 294]]",[27.15097386708427 40.866741705001466 89.35852011353626],"[[1114, 143], [1465, 357]]"
18,43,3,horse_mackerel,387.8624653,72.56031973,20061.5,"[[143, 727], [206, 691]]",[27.65899858058832 50.71004845577799 86.00430718026529],"[[740, 523], [982, 862]]"
18,43,4,haddock,324.6165735,81.0246876,18543,"[[249, 213], [202, 147]]",[42.78377232497748 34.549419683078064 118.66071333933965],"[[791, 111], [1079, 320]]"
18,43,5,hake,578.9708928,89.19641248,35273.5,"[[934, 573], [850, 603]]",[64.39408908238445 13.709226389819156 130.5064746595222],"[[1582, 359], [1828, 905]]"
18,43,6,hake,444.2299571,67.23094526,22579.5,"[[321, 510], [347, 448]]",[63.88389253005773 17.78323711966665 123.02183254481531],"[[813, 387], [1264, 577]]"
18,44,0,haddock,386.2026591,72.00694411,19865.5,"[[960, 432], [1031, 444]]",[59.77455335110058 27.427351692824004 123.70772875333135],"[[1736, 223], [1823, 608]]"
18,44,1,haddock,320.6982656,78.77182237,16936,"[[439, 848], [482, 782]]",[68.92849692896048 24.49959439100707 126.13918182871711],"[[1035, 713], [1339, 905]]"
18,44,2,horse_mackerel,386.7489613,68.65857558,18439,"[[842, 319], [909, 334]]",[33.16495885319883 39.77504645606584 71.44905760552163],"[[1595, 113], [1721, 495]]"
18,44,3,horse_mackerel,368.1656321,73.24616031,19011,"[[634, 570], [673, 508]]",[30.885871805441056 51.511953833470734 78.6772464962902],"[[1198, 427], [1564, 632]]"
